ProjectCode,ProjectName,ReportMonth,State,Agency,OriginalCost,RevisedCost,Expenditure,Physical Progress,CostOverrunProbability,TimeOverrunProbability,CostWarning,TimeWarning,IndicatorScore,OverallRiskScore,RiskLevel,AlertType,RecommendedAction
618599,6L of Ramanatukkara Junction to start of Valanchery bypass section of NH-66,2026-05,Kerala,National Highways Authority of India [NHAI],4924.11,4919.46,1815.81,99.75,0.9174083,0.5133964,True,True,25.125,68.54041748046875,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618581,Hosur to Dhamrapuri Pkg-1 [Neraluru - Thorapalli Agraharam],2026-05,"Multi-States(Karnataka, TamilNadu)",National Highways Authority of India [NHAI],1757.27,1828.66,927.75,78.7,0.86169165,0.54127645,True,True,35.65,68.4360124206543,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618225,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 134950 to km 166100 Design chainage km 116980 to km 146700 under 31 TF on Akhnoor-Poonch road NH-144A in the UT of Jammu & Kashmir under Project Sampark BRO on EPC mode Package-VI Job no NH-144A-J&K-2021-22-106,2026-05,"Jammu andKashmir",MoRTH,395.25,395.25,144.04,89.16,0.69956094,0.86855745,True,True,30.42,68.3991701965332,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618895,Kamalapuram to Oddanchatram from km. 0.00 to km. 35.822,2026-05,Tamil Nadu,National Highways Authority of India [NHAI],1319.42,1319.42,417.73,92.0,0.8909296,0.49110317,True,True,29.0,68.34771881103515,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619138,Yekkambi-Haveri,2026-05,Karnataka,National Highways Authority of India [NHAI],309.9,309.9,82.28,23.84,0.9057406,0.4876659,True,True,36.787247499193285,68.28268215661727,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618925,Bijnor-Kotawali,2026-05,Uttar Pradesh,National Highways Authority of India [NHAI],300.58,334.48,265.09,99.01,0.84351856,0.66196907,True,True,25.494999999999997,68.1096732788086,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618859,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 229.070 to 260.800, End of Hardoi District to Lucknow Ring road of NH 731 Pkg-4",2026-05,Uttar Pradesh,National Highways Authority of India [NHAI],575.66,553.61,371.98,99.33,0.7650041,0.58666265,True,True,25.335,67.84035009765626,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618682,6L Korlam-Kantakapalle Section of NH-130CD Road from Km 421.100 to Km 445.100 Pkg-3,2026-05,Andhra Pradesh,National Highways Authority of India [NHAI],1112.7,1127.63,823.69,99.26,0.9052586,0.5057961,True,True,25.369999999999997,67.53686901855468,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619150,BRT Tiger Reserve Boundary Km.287.500 to Bangalore Section Km.458.420 of NH- 209 in Karnataka,2026-05,Karnataka,National Highways Authority of India [NHAI],2082.69,2859.93,730.48,99.7,0.94301045,0.26416796,True,False,50.15,67.46079727172851,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618647,6L Access Controlled Ludhiana-Bathinda Greenfield highway from Jn. with Amritsar- Bathanda Greenfield Road NH-754A near Rampura Phul to Jn. with Moga-Barnala Road NH-703 near village Tallewal from Km 0.0 to Km 30.3 of NH-754AD Pkg-1,2026-05,Punjab,National Highways Authority of India [NHAI],906.51,1020.52,490.23,81.5,0.9314797,0.36379772,True,True,34.25,67.17750091552735,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618460,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-28 Ch.756052 to Ch.781282,2026-05,Gujarat,National Highways Authority of India [NHAI],1263.38,1266.98,865.87,100.0,0.84581137,0.481205,True,True,25.0,67.14083480834961,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619100,Dhangaon - Borgaon section km 81.000 to km 139.000 [Indore - Edlabad Pkg IV],2026-05,Madhya Pradesh,National Highways Authority of India [NHAI],866.0,1185.04,638.17,99.8,0.87255394,0.44168004,True,True,25.1,67.11190856933594,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618706,Bangalore-Nidagatta Pkg. I,2026-05,Karnataka,National Highways Authority of India [NHAI],3496.01,4087.42,604.63,99.19,0.91311526,0.26569408,True,False,50.405,66.92369937133789,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
619072,Bangalore/TN border to Hoskote,2026-05,Karnataka,National Highways Authority of India [NHAI],1181.68,1297.76,799.85,94.89,0.82369256,0.6098613,True,True,27.555,66.91400408935547,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618693,Bodhre - Dhule,2026-05,Maharashtra,National Highways Authority of India [NHAI],1344.78,1292.7,785.78,97.69,0.61060023,0.7645274,True,True,26.155,66.64582995605468,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619077,6 laning of Balance Work of Chennai - Tada from km. 21.40 to km. 54.40,2026-05,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],464.62,472.37,183.01,100.0,0.92434627,0.352358,True,True,50.0,66.5298080444336,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619219,4L of Tumkur-Shimoga Pkg-II from Km 65.195 Karadi to Km 121.900 Banawara of NH-206,2026-05,Karnataka,National Highways Authority of India [NHAI],1505.85,1989.89,656.52,99.97,0.9318553,0.242403,True,False,50.015,66.51740579223633,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618577,Dwarka Expressway Pkg-III Delhi/HR Border to Start of RoB Gurugram,2026-05,"Multi-States (Delhi,Haryana)",National Highways Authority of India [NHAI],2228.26,2298.37,999.69,100.0,0.9578637,0.25239256,True,False,50.0,66.38320541381836,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
619291,4L Poanta SahebMednipur from Km. 435.65 to km. 458.65 of NH-07Pkg-1,2026-05,"Multi-States(HimachalPradesh,Uttarakhand)",NHAI,524.54,657.32,254.27,94.25,0.8771419,0.4517248,True,True,27.875,66.30256500244141,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619074,6-laning of Krishnagiri Km.0.000 to Walajahpet Km.148.300 section on NH-46 under NHDP-V,2026-05,Tamil Nadu,National Highways Authority of India [NHAI],1673.17,781.74,270.37,99.99,0.89861345,0.47241426,True,True,50.005,66.28864520263672,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619076,Six Laning of Vijayawada Bypass from Chinna Avutapalli to Gollapudi in Vijayawada - Gundugolanu Section from km. 0.00 to km. 30.00 Pkg-III,2026-05,Andhra Pradesh,National Highways Authority of India [NHAI],1581.24,1883.71,939.5,98.2,0.85827583,0.43875226,True,True,25.9,66.21381927490235,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618472,Vadodara Mumbai Expressway Phase II - Pkg XVI [Km. 43.000 to Km. 69.800 of Spur] Amne - Bhoj,2026-05,Maharashtra,National Highways Authority of India [NHAI],4051.8,4315.56,905.81,90.7,0.8792316,0.44162682,True,True,29.65,66.19018341064454,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618830,4L from Km 147.450 Bhogu to Km 196.870 Sankha on NH-75 Sec-III,2026-05,Jharkhand,National Highways Authority of India [NHAI],1517.87,1652.09,992.09,76.95,0.89100057,0.43459272,True,True,36.525,66.07592559814454,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618947,4L of NH-80 from km 215.00 to km 260.00 Mirza Chauki to Farkka Pkg-I,2026-05,Jharkhand,National Highways Authority of India [NHAI],1504.8,1508.21,804.77,91.83,0.9361824,0.3612896,True,True,29.085,66.02527899169922,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619120,Nidagatta-Mysore Pkg II,2026-05,Karnataka,National Highways Authority of India [NHAI],2919.8,4113.89,2280.1,99.19,0.93598026,0.21107917,True,False,50.405,66.01252459716797,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
617885,Rehabilitation and Up-gradation of Nongstoin Wahkaji section of Project Road Km 0000 to Km 43060 to Intermediate Lane with earthern shoulder under SARDP-NE Phase-A in the State of Meghalaya on EPC mode. Job No- SARDP-NE ong-Don- Maw/MG/2020-21/294,2026-05,Meghalaya,MoRTH,302.88,302.88,182.58,99.1,0.80213827,0.5445133,True,True,25.450000000000003,65.87502563476562,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618861,Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630,2026-05,Bihar,National Highways Authority of India [NHAI],897.45,1397.47,897.13,97.85,0.85949713,0.44281858,True,True,26.075000000000003,65.86260498046875,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618788,4L Greenfield Jalbhera Shahbad section from km. 0.000 to km. 22.850 of NH-152G,2026-05,Haryana,National Highways Authority of India [NHAI],927.22,1173.66,369.17,87.05,0.9050391,0.38834953,True,True,31.475,65.81956237792969,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
617887,Beawer Gomti 4LPS from km 58.245 to km 108.600 Pkg-I,2026-05,Rajasthan,MoRTH,379.23,379.23,179.11,99.0,0.73615146,0.6655188,True,True,25.5,65.75344390869141,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618394,Up-gradation to 2-lane with Paved Shoulder from Km 12.850 to Km20.300 of 7.450Km length on Goha-Khellani section and a link road to Goha village of 2.016 km on NH- 244 in UT of Jammu and Kashmir on EPC Mode Pkg-1,2026-05,"Jammu andKashmir",NHIDCL,228.39,225.37,163.81,94.26,0.76578516,0.54412305,True,True,29.20333333333333,65.74333111572265,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618533,Barwa Adda Km. 398.240 to Panagarh Km. 521.120,2026-05,"Multi-States(Jharkhand, WestBengal)",National Highways Authority of India [NHAI],1560.39,1568.22,91.5,100.0,0.8514858,0.35084823,True,True,50.0,65.7074089050293,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618889,"4L of Bhangbar Near Ranital to Kangra Bypass Section of Old NH-88 New NH- 303,503 up to Intersection with NH-154 from Km 175.270 to Km 193.400 Pkg-VB",2026-05,Himachal Pradesh,National Highways Authority of India [NHAI],1322.95,1829.49,878.58,97.45,0.6978343,0.58545864,True,True,26.275,65.59122863769531,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618597,6L of Azhiyur-Vengalam from km. 189.200 to km. 230.400 of NH-66,2026-05,Kerala,National Highways Authority of India [NHAI],3205.77,3898.46,776.84,60.07,0.85579133,0.4037118,True,True,44.965,65.56039712524414,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618569,Balance work - WB-10 Gandak Bridge Km 402.00 to Km 440.00 Devanpur - Kotwa,2026-05,Bihar,National Highways Authority of India [NHAI],210.05,358.3,116.57,64.05,0.8956597,0.36417323,True,True,42.975,65.5450277709961,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618256,"Rehabilitation and Upgradation to 2-lane with paved should ders Sir, configuration of Chaprathipalem to Lambasingi section Km 165500 to Km 205000 of NH-516E in the State of Andhra Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode",2026-05,Andhra Pradesh,MoRTH,311.22,311.22,195.13,91.25,0.72606826,0.6210165,True,True,29.375,65.4044189453125,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618612,Deogarh near Dhandhaniya-Rajasthan/Gujarat Border Phase-I AJ/DRGB-Package-6,2026-05,Rajasthan,National Highways Authority of India [NHAI],846.59,740.62,676.19,100.0,0.8276583,0.51974726,True,True,25.0,65.26529693603516,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618226,Rehabilitation and upgradation to 2 lane with paved shoulder from existing chainage Km 30.053 to Km 49.150 design chainage Km 30.000 to Km 46.450 including Kandi Tunnel under 31 BRTF on Akhnoor-Poonch Road NH-144A Under Project Sampark in the UT of Jammu & Kashmir EPC modePackage-I Job no NH-144A-J&K-2020-21-83.,2026-05,"Jammu andKashmir",MoRTH,272.49,272.49,157.74,94.0,0.63107383,0.64729244,True,True,28.0,65.25023956298828,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618476,Bangalore Chennai Expressway Phase-II Pkg-III from km.127.000 to Km 156.000 Bangarupalem to Gudipala section,2026-05,Andhra Pradesh,National Highways Authority of India [NHAI],1407.33,1407.33,750.7,99.46,0.7348901,0.51642823,True,True,25.270000000000003,65.13490994262695,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618910,4L of Purulia Bypass section from Km 84.030 to Km 94.345 of NH-32,2026-05,West Bengal,National Highways Authority of India [NHAI],557.55,562.57,468.78,94.12,0.7794802,0.48643395,True,True,27.939999999999998,65.08123590087891,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618190,Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021- 22 on EPC Mode under NH O.,2026-05,Telangana,MoRTH,644.45,644.45,350.2,98.6,0.70291334,0.60646176,True,True,25.700000000000003,65.00898788452149,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
