ProjectCode,ProjectName,ReportMonth,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,Physical Progress,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_CostGrowth,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,Prev_RobustGap,CurrentGapVsPreviousGap,HasPreviousRevisedCost,HasPreviousRevisedDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureCostOverrun
400149,BAROUD OC EXPANSION [3.0-10.0M,2026-04-01,2309.8,2309.8,993.79,0.43024937224002074,43.02493722400207,12.92506277599793,55.95,,,,,0.0,,,,2069.0,2069.0,3134.0,1065.0,0.660178685386088,-10.067868538608806,,,,0,0,0,0,Chhattisgarh,South Eastern Coalfields Limited [SECL],0
400149,BAROUD OC EXPANSION [3.0-10.0M,2026-05-01,2309.8,2309.8,999.09,0.43254394319854533,43.25439431985453,12.69560568014547,55.95,993.79,2309.8,2309.8,0.43024937224002074,0.0,55.95,44.05,0.0,2099.0,2099.0,3134.0,1035.0,0.6697511167836631,-11.0251116783663,43.02493722400207,12.92506277599793,-0.2294570958524602,0,0,0,0,Chhattisgarh,South Eastern Coalfields Limited [SECL],0
400150,RPR MAGADH EXP OCP,2026-04-01,7254.37,7254.37,1688.4,0.23274247108983967,23.274247108983968,16.935752891016033,40.21,,,,,0.0,,,,2069.0,2069.0,2769.0,700.0,0.7472011556518598,-34.51011556518598,,,,0,0,0,0,Jharkhand,Ministry of Coal,0
400150,RPR MAGADH EXP OCP,2026-05-01,7254.37,7254.37,1692.65,0.23332832485798216,23.332832485798217,15.96716751420178,39.3,1688.4,7254.37,7254.37,0.23274247108983967,0.0,40.21,59.79,-0.9100000000000037,2099.0,2099.0,2769.0,670.0,0.7580353918382088,-36.50353918382088,23.274247108983968,16.935752891016033,-0.9685853768142536,0,0,0,0,Jharkhand,Ministry of Coal,1
400151,NORTH URIMARI EXPANSION OCP,2026-04-01,778.8,778.8,605.7,0.7777349768875194,77.77349768875193,-6.3934976887519355,71.38,,,,,0.0,,,,1735.0,1735.0,2800.0,1065.0,0.6196428571428572,9.41571428571428,,,,0,0,0,0,Jharkhand,Ministry of Coal,1
400151,NORTH URIMARI EXPANSION OCP,2026-05-01,778.8,778.8,606.01,0.7781330251669235,77.81330251669235,-9.063302516692346,68.75,605.7,778.8,778.8,0.7777349768875194,0.0,71.38,28.620000000000005,-2.6299999999999955,1765.0,1765.0,2800.0,1035.0,0.6303571428571428,5.714285714285715,77.77349768875193,-6.3934976887519355,-2.6698048279404105,0,0,0,0,Jharkhand,Ministry of Coal,1
400153,EPR ROHINI - KARKETTA OCP,2026-04-01,1020.42,1020.42,84.94,0.08324023441328081,8.32402344132808,14.51597655867192,22.84,,,,,0.0,,,,1916.0,1916.0,2616.0,700.0,0.7324159021406728,-50.40159021406727,,,,0,0,0,0,Jharkhand,Ministry of Coal,0
400153,EPR ROHINI - KARKETTA OCP,2026-05-01,1020.42,1020.42,85.34,0.08363222986613356,8.363222986613355,14.176777013386644,22.54,84.94,1020.42,1020.42,0.08324023441328081,0.0,22.84,77.16,-0.3000000000000007,1946.0,1946.0,2616.0,670.0,0.7438837920489296,-51.84837920489296,8.32402344132808,14.51597655867192,-0.3391995452852754,0,0,0,0,Jharkhand,Ministry of Coal,0
400154,EPR PUNDI OCP,2026-04-01,713.35,713.35,236.58,0.3316464568584846,33.16464568584846,-22.974645685848465,10.19,,,,,0.0,,,,1977.0,1977.0,2311.0,334.0,0.8554738208567719,-75.3573820856772,,,,0,0,0,0,Jharkhand,Ministry of Coal,0
400154,EPR PUNDI OCP,2026-05-01,713.35,713.35,236.58,0.3316464568584846,33.16464568584846,-22.974645685848465,10.19,236.58,713.35,713.35,0.3316464568584846,0.0,10.19,89.81,0.0,2007.0,2007.0,2311.0,304.0,0.8684552141929901,-76.655521419299,33.16464568584846,-22.974645685848465,0.0,0,0,0,0,Jharkhand,Ministry of Coal,1
400155,EPR ASHOK OC,2026-04-01,2898.28,2898.28,185.19,0.0638965179347751,6.38965179347751,22.46034820652249,28.85,,,,,0.0,,,,1796.0,1796.0,3591.0,1795.0,0.5001392369813422,-21.16392369813422,,,,0,0,0,0,Jharkhand,Ministry of Coal,1
400155,EPR ASHOK OC,2026-05-01,2821.07,2821.07,186.02,0.06593951940221264,6.593951940221264,20.91604805977874,27.51,185.19,2898.28,2898.28,0.0638965179347751,-0.02663993817022511,28.85,71.15,-1.3399999999999999,1826.0,1826.0,3591.0,1765.0,0.5084934558618769,-23.339345586187687,6.38965179347751,22.46034820652249,-1.5443001467437512,0,0,0,0,Jharkhand,Ministry of Coal,0
400156,EPR AMRAPALI OCP,2026-04-01,5136.15,5136.15,1326.01,0.25817197706453276,25.81719770645328,18.632802293546725,44.45,,,,,0.0,,,,2251.0,2251.0,2951.0,700.0,0.7627922738054896,-31.829227380548957,,,,0,0,0,0,Jharkhand,Ministry of Coal,0
400156,EPR AMRAPALI OCP,2026-05-01,5136.15,5136.15,1326.08,0.258185605949982,25.818560594998203,17.761439405001795,43.58,1326.01,5136.15,5136.15,0.25817197706453276,0.0,44.45,55.55,-0.8700000000000045,2281.0,2281.0,2951.0,670.0,0.7729583192138259,-33.71583192138259,25.81719770645328,18.632802293546725,-0.8713628885449296,0,0,0,0,Jharkhand,Ministry of Coal,1
400160,RAJRAPPA RCE OCP,2026-04-01,510.85,510.85,488.71,0.9566604678477048,95.66604678477047,-17.416046784770472,78.25,,,,,0.0,,,,5965.0,5965.0,2282.0,-3683.0,2.613935144609991,-21.75,,,,0,1,0,0,Jharkhand,Ministry of Coal,1
400160,RAJRAPPA RCE OCP,2026-05-01,510.85,510.85,488.71,0.9566604678477048,95.66604678477047,-18.676046784770477,76.99,488.71,510.85,510.85,0.9566604678477048,0.0,78.25,21.75,-1.2600000000000051,5995.0,5995.0,2282.0,-3713.0,2.6270815074496054,-23.010000000000005,95.66604678477047,-17.416046784770472,-1.2600000000000051,0,1,0,0,Jharkhand,Ministry of Coal,1
400162,BLOCK B EXPANSION  [3.5 TO 8.0,2026-04-01,998.71,998.71,518.17,0.5188393027004836,51.88393027004836,-1.88393027004836,50.0,,,,,0.0,,,,2466.0,2466.0,1339.0,-1127.0,1.8416728902165795,-50.0,,,,0,1,0,0,Madhya Pradesh,Northern Coalfields Limited [NCL],0
400162,BLOCK B EXPANSION [3.5 TO 8.0,2026-05-01,998.71,998.71,520.97,0.5216429193659822,52.16429193659822,-1.7742919365982175,50.39,518.17,998.71,998.71,0.5188393027004836,0.0,50.0,50.0,0.39000000000000057,2496.0,2496.0,1339.0,-1157.0,1.8640776699029127,-49.61,51.88393027004836,-1.88393027004836,0.10963833345014251,0,1,0,0,Madhya Pradesh,Northern Coalfields Limited [NCL],1
400165,SUBHADRA OCP,2026-04-01,1693.81,1693.81,1329.14,0.7847043056777325,78.47043056777325,-32.90043056777325,45.57,,,,,0.0,,,,1796.0,1796.0,3988.0,2192.0,0.45035105315947843,0.5348946840521549,,,,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400165,SUBHADRA OCP,2026-05-01,1693.81,1693.81,1330.06,0.7852474598685802,78.52474598685802,-32.794745986858025,45.73,1329.14,1693.81,1693.81,0.7847043056777325,0.0,45.57,54.43,0.1599999999999966,1826.0,1826.0,3988.0,2162.0,0.45787362086258776,-0.05736208625877737,78.47043056777325,-32.90043056777325,0.10568458091522359,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400166,SIARMAL OCP,2026-04-01,5194.95,5194.95,3490.38,0.6718794213611297,67.18794213611297,-7.687942136112966,59.5,,,,,0.0,,,,1885.0,1885.0,2950.0,1065.0,0.6389830508474577,-4.398305084745765,,,,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400166,SIARMAL OCP,2026-05-01,5194.95,5194.95,3491.21,0.6720391919075256,67.20391919075256,-6.933919190752555,60.27,3490.38,5194.95,5194.95,0.6718794213611297,0.0,59.5,40.5,0.7700000000000031,1915.0,1915.0,2950.0,1035.0,0.6491525423728813,-4.645254237288135,67.18794213611297,-7.687942136112966,0.7540229453604113,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400167,Redevelopment of Santhal Field [Onshore-Mehsana Asset],2026-04-01,1162.56,1162.56,1152.51,0.9913552848885219,99.13552848885219,-3.2355284888521822,95.9,,,,,0.0,,,,3346.0,3346.0,3315.0,-31.0,1.0093514328808446,-4.099999999999994,,,,0,1,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400167,Redevelopment of Santhal Field [Onshore-Mehsana Asset],2026-05-01,1162.56,1162.56,1113.19,0.957533374621525,95.7533374621525,0.14666253784750438,95.9,1152.51,1162.56,1162.56,0.9913552848885219,0.0,95.9,4.099999999999994,0.0,3376.0,3376.0,3315.0,-61.0,1.0184012066365007,-4.099999999999994,99.13552848885219,-3.2355284888521822,3.3821910266996866,0,1,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400168,"500 KTA PDHPP Project, Usar",2026-04-01,8797.0,11256.0,8003.66,0.7110572139303483,71.10572139303483,19.594278606965176,90.7,,,,,0.0,,,,1826.0,1826.0,1461.0,-365.0,1.2498288843258043,-9.299999999999997,,,,1,1,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
400168,"500 KTA PDHPP Project, Usar",2026-05-01,8797.0,11256.0,8113.66,0.7208297796730633,72.08297796730633,19.01702203269366,91.1,8003.66,8797.0,11256.0,0.7110572139303483,0.0,90.7,9.299999999999997,0.3999999999999915,1856.0,1856.0,1461.0,-395.0,1.270362765229295,-8.900000000000006,71.10572139303483,19.594278606965176,-0.5772565742715159,1,1,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,1
400169,Redevelopment of Linch Field,2026-04-01,631.03,845.42,612.97,0.7250479051832226,72.50479051832227,17.495209481677733,90.0,,,,,0.0,,,,1826.0,1826.0,1430.0,-396.0,1.2769230769230768,-10.0,,,,1,1,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400169,Redevelopment of Linch Field,2026-05-01,631.03,845.42,617.71,0.7306545858863052,73.06545858863052,17.93454141136948,91.0,612.97,631.03,845.42,0.7250479051832226,0.0,90.0,10.0,1.0,1856.0,1856.0,1430.0,-426.0,1.2979020979020979,-9.0,72.50479051832227,17.495209481677733,0.43933192969174684,1,1,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400171,2G Ethanol Biorefinery at Bathinda,2026-04-01,1421.46,1421.46,1263.61,0.8889522040718697,88.89522040718697,6.904779592813028,95.8,,,,,0.0,,,,2161.0,2161.0,1006.0,-1155.0,2.1481113320079523,-4.200000000000003,,,,0,1,0,0,Punjab,Hindustan Petroleum Corporation Limited [HPCL],0
400171,2G Ethanol Biorefinery at Bathinda,2026-05-01,1421.46,1421.46,1266.71,0.8911330603745445,89.11330603745445,6.686693962545547,95.8,1263.61,1421.46,1421.46,0.8889522040718697,0.0,95.8,4.200000000000003,0.0,2191.0,2191.0,1006.0,-1185.0,2.1779324055666005,-4.200000000000003,88.89522040718697,6.904779592813028,-0.21808563026748118,0,1,0,0,Punjab,Hindustan Petroleum Corporation Limited [HPCL],1
400172,CHITRA EAST OC,2026-04-01,513.99,513.99,239.88,0.4667016868032452,46.67016868032452,6.359831319675479,53.03,,,,,0.0,,,,2800.0,2800.0,2769.0,-31.0,1.0111953773925606,-46.97,,,,0,1,0,0,Jharkhand,Eastern Coal Fields Limited [ECL],0
400172,CHITRA EAST OC,2026-05-01,513.99,513.99,240.12,0.46716862195762565,46.716862195762566,6.313137804237435,53.03,239.88,513.99,513.99,0.4667016868032452,0.0,53.03,46.97,0.0,2830.0,2830.0,2769.0,-61.0,1.0220296135789093,-46.97,46.67016868032452,6.359831319675479,-0.046693515438043676,0,1,0,0,Jharkhand,Eastern Coal Fields Limited [ECL],1
400173,MOHANPUR EXPANSION OC -PHASE I,2026-04-01,888.99,888.99,142.55,0.1603505101294728,16.035051012947278,15.484948987052721,31.52,,,,,0.0,,,,1977.0,1977.0,1946.0,-31.0,1.0159301130524152,-68.48,,,,0,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400173,MOHANPUR EXPANSION OC -PHASE I,2026-05-01,888.99,888.99,142.98,0.16083420510916882,16.08342051091688,15.436579489083119,31.52,142.55,888.99,888.99,0.1603505101294728,0.0,31.52,68.48,0.0,2007.0,2007.0,1946.0,-61.0,1.0313463514902363,-68.48,16.035051012947278,15.484948987052721,-0.04836949796960255,0,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400174,"New Sinter Plant at BSL, SAIL",2026-04-01,1034.01,1752.3,980.24,0.5594019288934543,55.94019288934543,3.8398071106545686,59.78,,,,,0.0,,,,4049.0,3835.0,731.0,-3104.0,5.24623803009576,-40.22,,,,1,1,0,0,Jharkhand,Steel Authority of India Limited [SAIL],0
400174,"New Sinter Plant at BSL, SAIL",2026-05-01,1034.01,1752.3,1006.59,0.5744393083376135,57.44393083376135,6.55606916623865,64.0,980.24,1034.01,1752.3,0.5594019288934543,0.0,59.78,40.22,4.219999999999999,4079.0,3865.0,731.0,-3134.0,5.287277701778386,-36.0,55.94019288934543,3.8398071106545686,2.7162620555840817,1,1,0,0,Jharkhand,Steel Authority of India Limited [SAIL],0
400177,AMALGAMATED YEKONA I & YEKONA,2026-04-01,727.28,727.28,563.25,0.7744610053899461,77.44610053899461,3.3238994610053822,80.77,,,,,0.0,,,,3896.0,3896.0,3500.0,-396.0,1.1131428571428572,-19.230000000000004,,,,0,1,0,0,Maharashtra,Western Coalfields Limited [WCL],0
400177,AMALGAMATED YEKONA I & YEKONA,2026-05-01,727.28,727.28,563.23,0.7744335056649434,77.44335056649435,3.3266494335056507,80.77,563.25,727.28,727.28,0.7744610053899461,0.0,80.77,19.230000000000004,0.0,3926.0,3926.0,3500.0,-426.0,1.1217142857142857,-19.230000000000004,77.44610053899461,3.3238994610053822,0.002749972500268427,0,1,0,0,Maharashtra,Western Coalfields Limited [WCL],0
400178,DINESH[MAKARDHOKRA-III] OC,2026-04-01,822.88,822.88,652.67,0.7931533151856892,79.31533151856893,-38.775331518568926,40.54,,,,,0.0,,,,2251.0,2251.0,2585.0,334.0,0.8707930367504836,-46.539303675048366,,,,0,0,0,0,Maharashtra,Western Coalfields Limited [WCL],0
400178,DINESH[MAKARDHOKRA-III] OC,2026-05-01,822.88,822.88,649.83,0.789702022166051,78.9702022166051,-38.3402022166051,40.63,652.67,822.88,822.88,0.7931533151856892,0.0,40.54,59.46,0.09000000000000341,2281.0,2281.0,2585.0,304.0,0.8823984526112185,-47.609845261121855,79.31533151856893,-38.775331518568926,0.43512930196382626,0,0,0,0,Maharashtra,Western Coalfields Limited [WCL],1
400180,BONJEMEHARI EXPANSION OCP,2026-04-01,570.11,570.11,88.78,0.15572433390047535,15.572433390047536,1.5275666099524656,17.1,,,,,0.0,,,,1704.0,1704.0,1673.0,-31.0,1.0185295875672444,-82.9,,,,0,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400180,BONJEMEHARI EXPANSION OCP,2026-05-01,570.11,570.11,88.78,0.15572433390047535,15.572433390047536,1.5275666099524656,17.1,88.78,570.11,570.11,0.15572433390047535,0.0,17.1,82.9,0.0,1734.0,1734.0,1673.0,-61.0,1.0364614465032875,-82.9,15.572433390047536,1.5275666099524656,0.0,0,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400181,NAKRAKONDA KUMARDIH- B OCP,2026-04-01,502.68,502.67,83.8,0.16670976982911254,16.670976982911252,10.849023017088747,27.52,,,,,0.0,,,,2800.0,2800.0,3865.0,1065.0,0.7244501940491591,-44.925019404915915,,,,1,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400181,NAKRAKONDA KUMARDIH- B OCP,2026-05-01,502.68,502.67,83.94,0.16698828257107048,16.69882825710705,10.82117174289295,27.52,83.8,502.68,502.67,0.16670976982911254,0.0,27.52,72.48,0.0,2830.0,2830.0,3865.0,1035.0,0.7322121604139715,-45.70121604139716,16.670976982911252,10.849023017088747,-0.027851274195796805,1,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400183,BALARAM EXPANSION OCP,2026-04-01,3504.21,3504.21,958.0,0.2733854420825236,27.338544208252358,29.81145579174764,57.15,,,,,0.0,,,,2069.0,2069.0,3134.0,1065.0,0.660178685386088,-8.86786853860881,,,,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400183,BALARAM EXPANSION OCP,2026-05-01,3504.21,3504.21,958.0,0.2733854420825236,27.338544208252358,30.661455791747642,58.0,958.0,3504.21,3504.21,0.2733854420825236,0.0,57.15,42.85,0.8500000000000014,2099.0,2099.0,3134.0,1035.0,0.6697511167836631,-8.975111678366304,27.338544208252358,29.81145579174764,0.8500000000000014,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400185,GOPALJI KANIHA OCP [10 TO 30 M,2026-04-01,8416.19,6107.87,1771.98,0.2901142296741745,29.01142296741745,5.52857703258255,34.54,,,,,0.0,,,,1461.0,1461.0,2891.0,1430.0,0.5053614666205465,-15.996146662054649,,,,1,0,0,0,Odisha,MCL - CIL,0
400185,GOPALJI KANIHA OCP [10 TO 30 M,2026-05-01,8416.19,6107.87,1774.72,0.2905628312324919,29.056283123249187,5.973716876750814,35.03,1771.98,8416.19,6107.87,0.2901142296741745,0.0,34.54,65.46000000000001,0.490000000000002,1491.0,1491.0,2891.0,1400.0,0.5157384987893463,-16.54384987893463,29.01142296741745,5.52857703258255,0.44513984416826347,1,0,0,0,Odisha,MCL - CIL,0
400186,TILABONI UG,2026-04-01,749.08,749.07,53.88,0.07192919219832593,7.192919219832593,4.7070807801674075,11.9,,,,,0.0,,,,1186.0,1186.0,2251.0,1065.0,0.5268769435806309,-40.787694358063085,,,,1,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400186,TILABONI UG,2026-05-01,749.08,749.07,53.97,0.072049341183067,7.204934118306699,4.705065881693301,11.91,53.88,749.08,749.07,0.07192919219832593,0.0,11.9,88.1,0.009999999999999787,1216.0,1216.0,2251.0,1035.0,0.540204353620613,-42.11043536206131,7.192919219832593,4.7070807801674075,-0.00201489847410663,1,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400187,INTEGRATED LAKHANPUR-BELPAHAR-,2026-04-01,2434.75,2434.75,2002.75,0.8225690522640928,82.25690522640929,-3.2069052264092903,79.05,,,,,0.0,,,,2892.0,2892.0,3226.0,334.0,0.8964662120272784,-10.596621202727846,,,,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400187,INTEGRATED LAKHANPUR-BELPAHAR-,2026-05-01,2434.75,2434.75,2004.49,0.8232837046924736,82.32837046924736,-0.16837046924736399,82.16,2002.75,2434.75,2434.75,0.8225690522640928,0.0,79.05,20.950000000000003,3.1099999999999994,2922.0,2922.0,3226.0,304.0,0.9057656540607564,-8.416565406075648,82.25690522640929,-3.2069052264092903,3.0385347571619263,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400188,"Redevelopment of Seven General Pool Residential Accommodation [GPRA] Coloniesin Delhi",2026-04-01,32850.0,32841.0,13885.72,0.42281660119971987,42.28166011997199,4.518339880028009,46.8,,,,,0.0,,,,3561.0,2892.0,2771.0,-121.0,1.0436665463731505,-53.2,,,,1,1,0,0,Delhi,National Buildings Construction Corporation [NBCC],1
400188,Redevelopment of Seven General Pool Residential Accommodation [GPRA] Colonies in Delhi,2026-05-01,32850.0,32841.0,14370.45,0.43757650497853295,43.7576504978533,2.9423495021467048,46.7,13885.72,32850.0,32841.0,0.42281660119971987,0.0,46.8,53.2,-0.09999999999999432,3591.0,2922.0,2771.0,-151.0,1.0544929628293036,-53.3,42.28166011997199,4.518339880028009,-1.575990377881304,1,1,0,0,Delhi,National Buildings Construction Corporation [NBCC],0
400204,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,2026-04-01,4939.78,4939.78,1055.82,0.21373826364736892,21.373826364736892,-12.473826364736892,8.9,,,,,0.0,,,,2739.0,3318.0,4962.0,1644.0,0.6686819830713422,-57.96819830713422,,,,0,1,0,0,Uttar Pradesh,North Eastern Railway [NER],0
400204,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,2026-05-01,4939.78,4939.78,1065.82,0.21576264529999312,21.57626452999931,-8.57626452999931,13.0,1055.82,4939.78,4939.78,0.21373826364736892,0.0,8.9,91.1,4.1,2769.0,3348.0,4962.0,1614.0,0.6747279322853688,-54.47279322853687,21.373826364736892,-12.473826364736892,3.8975618347375818,0,1,0,0,Uttar Pradesh,North Eastern Railway [NER],0
400205,Sahjanwa-Dohrighat,2026-04-01,1319.75,1319.75,492.3,0.3730251941655617,37.302519416556166,-33.302519416556166,4.0,,,,,0.0,,,,2435.0,3318.0,4383.0,1065.0,0.757015742642026,-71.70157426420259,,,,0,1,0,0,Uttar Pradesh,North Eastern Railway [NER],1
400205,Sahjanwa-Dohrighat,2026-05-01,1319.75,1319.75,522.12,0.39562038264822885,39.56203826482289,-35.46203826482289,4.1,492.3,1319.75,1319.75,0.3730251941655617,0.0,4.0,96.0,0.09999999999999964,2465.0,3348.0,4383.0,1035.0,0.7638603696098563,-72.28603696098563,37.302519416556166,-33.302519416556166,-2.159518848266721,0,1,0,0,Uttar Pradesh,North Eastern Railway [NER],1
400220,Kharsia-Dharamjaygarh with Spur line [East Corridor-Phase 1],2026-04-01,3055.0,3798.06,2695.19,0.7096228074332686,70.96228074332686,24.137719256673137,95.1,,,,,0.0,,,,3683.0,4473.0,1704.0,-2769.0,2.625,-4.900000000000006,,,,1,1,0,0,Chhattisgarh,Indian Railway Construction International Limited [IRCON],0
400220,Kharsia-Dharamjaygarh with Spur line [East Corridor-Phase 1],2026-05-01,3055.0,3798.06,2730.19,0.7188380383669558,71.88380383669558,23.26619616330443,95.15,2695.19,3055.0,3798.06,0.7096228074332686,0.0,95.1,4.900000000000006,0.05000000000001137,3713.0,4503.0,1704.0,-2799.0,2.642605633802817,-4.849999999999994,70.96228074332686,24.137719256673137,-0.8715230933687081,1,1,0,0,Chhattisgarh,Indian Railway Construction International Limited [IRCON],1
400223,Nagapattinam-Tiruturaipundi and Karaikal-Peralam New Line,2026-04-01,713.0,981.0,635.3,0.647604485219164,64.7604485219164,15.239551478083598,80.0,,,,,0.0,,,,6483.0,2647.0,2981.0,334.0,0.8879570613887957,-8.795706138879567,,,,1,1,0,0,"Multi-States(Puducherry, TamilNadu)",Ministry of Railways,0
400223,Nagapattinam-Tiruturaipundi and Karaikal-Peralam New Line,2026-05-01,713.0,981.0,636.83,0.6491641182466871,64.91641182466871,15.083588175331286,80.0,635.3,713.0,981.0,0.647604485219164,0.0,80.0,20.0,0.0,6513.0,2677.0,2981.0,304.0,0.8980207983898021,-9.802079838980205,64.7604485219164,15.239551478083598,-0.15596330275231196,1,1,0,0,"Multi-States(Puducherry, TamilNadu)",Ministry of Railways,0
400231,NLC Talabira Thermal Power Project,2026-04-01,27212.96,27213.0,3454.06,0.12692683643846692,12.692683643846692,-10.592683643846692,2.1,,,,,0.0,,,,3377.0,821.0,2251.0,1430.0,0.36472678809418035,-34.37267880941803,,,,1,0,0,0,Odisha,NLC India Limited [NLCIL],0
400231,NLC Talabira Thermal Power Project,2026-05-01,27212.96,27213.0,3455.88,0.12699371623856245,12.699371623856246,-10.599371623856246,2.1,3454.06,27212.96,27213.0,0.12692683643846692,0.0,2.1,97.9,0.0,3407.0,851.0,2251.0,1400.0,0.3780541981341626,-35.705419813416256,12.692683643846692,-10.592683643846692,-0.00668798000955384,1,0,0,0,Odisha,NLC India Limited [NLCIL],0
400232,Brundamal-Jharsuguda- flyover connection for joining downline,2026-04-01,297.0,297.0,232.73,0.7836026936026935,78.36026936026936,-22.360269360269356,56.0,,,,,0.0,,,,4473.0,4473.0,4717.0,244.0,0.9482722069111723,-38.82722069111723,,,,0,1,0,0,Odisha,East Coast Railway [ECoR] - II,1
400232,Brundamal-Jharsuguda- flyover connection for joining downline,2026-05-01,297.0,297.0,235.1,0.7915824915824916,79.15824915824916,-24.158249158249163,55.0,232.73,297.0,297.0,0.7836026936026935,0.0,56.0,44.0,-1.0,4503.0,4503.0,4717.0,214.0,0.9546321814712742,-40.46321814712742,78.36026936026936,-22.360269360269356,-1.7979797979798064,0,1,0,0,Odisha,East Coast Railway [ECoR] - II,0
