ProjectCode,ReportMonth,ProjectName,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,Physical Progress,CurrentScheduleDelayDays,CurrentScheduleStatus,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,ExpenditureChange,CostGrowth,ScheduleDelayChangeDays,HasPreviousRevisedCost,HasPreviousRevisedDoc,HasPreviousTargetDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureTimeOverrun
618554,2026-04,"Construction of left out portion of Agra Inner Ring Road connecting village Deori toNH-44 village Bad from Km. 0.000 to Km. 7.772",879.26,787.58,623.64,70.92782567158747,79.18433682927449,91.7,-897.0,WithinPlan,,,,,,,,1370.0,1127.0,2024.0,897.0,0.5568181818181818,36.01818181818182,,,,,0,0,0,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],1
618554,2026-05,Construction of left out portion of Agra Inner Ring Road connecting village Deori to NH-44 village Bad from Km. 0.000 to Km. 7.772,879.26,787.58,623.64,70.92782567158747,79.18433682927449,93.8,-867.0,WithinPlan,623.64,879.26,787.58,70.92782567158747,91.7,8.299999999999997,2.0999999999999943,1400.0,1157.0,2024.0,867.0,0.5716403162055336,36.63596837944664,79.18433682927449,0.0,0.0,30.0,1,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618556,2026-04,"Construction of 26 VUPs, Major Bridge, Service Road etc. on Lalitpur-Sagar-Lakhnadon section of NH-44 NS",665.91,665.91,507.56,76.22051027916686,76.22051027916686,95.19,-1265.0,WithinPlan,,,,,,,,1155.0,761.0,2026.0,1265.0,0.37561697926949655,57.62830207305034,,,,,0,0,0,0,0,"Multi-States(Madhya Pradesh,Uttar Pradesh)",National Highways Authority of India [NHAI],0
618556,2026-05,"Construction of 26 VUPs, Major Bridge, Service Road etc. on Lalitpur-Sagar- Lakhnadon section of NH-44 NS",665.91,665.91,533.07,80.05135829166105,80.05135829166105,96.25,-1235.0,WithinPlan,507.56,665.91,665.91,76.22051027916686,95.19,4.810000000000002,1.0600000000000023,1185.0,791.0,2026.0,1235.0,0.3904244817374136,57.20755182625864,76.22051027916686,25.510000000000048,0.0,30.0,1,1,1,0,0,"Multi-States(Madhya Pradesh,Uttar Pradesh)",National Highways Authority of India [NHAI],1
618557,2026-04,4L of Indora Chowk to Pachpaoli and Agrasen Chowk - Ashoka Chowk,1038.84,918.53,658.44,63.38223403026454,71.68410394870065,81.77,-1021.0,WithinPlan,,,,,,,,1127.0,1005.0,2026.0,1021.0,0.4960513326752221,32.16486673247778,,,,,0,0,0,0,0,Maharashtra,National Highways Authority of India [NHAI],0
618557,2026-05,4L of Indora Chowk to Pachpaoli and Agrasen Chowk - Ashoka Chowk,1038.84,918.53,673.93,64.87332024180817,73.37049415914558,83.0,-991.0,WithinPlan,658.44,1038.84,918.53,63.38223403026454,81.77,18.230000000000004,1.230000000000004,1157.0,1035.0,2026.0,991.0,0.5108588351431392,31.91411648568608,71.68410394870065,15.489999999999895,0.0,30.0,1,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],0
618558,2026-04,"Improvement of Geometrics of Kalkallu to Gundla Pochanpalli from Km 454.00  to Km471.00 of NH-44",955.49,903.17,427.43,44.73411548001549,47.32553118460533,35.96,-839.0,WithinPlan,,,,,,,,1492.0,1186.0,2025.0,839.0,0.585679012345679,-22.607901234567898,,,,,0,0,0,0,0,Telangana,National Highways Authority of India [NHAI],0
618558,2026-05,Improvement of Geometrics of Kalkallu to Gundla Pochanpalli from Km 454.00 to Km 471.00 of NH-44,955.49,903.17,427.43,44.73411548001549,47.32553118460533,35.96,-809.0,WithinPlan,427.43,955.49,903.17,44.73411548001549,35.96,64.03999999999999,0.0,1522.0,1216.0,2025.0,809.0,0.6004938271604938,-24.08938271604938,47.32553118460533,0.0,0.0,30.0,1,1,1,0,0,Telangana,National Highways Authority of India [NHAI],1
618559,2026-04,"6L of existing 4L from Gundlapochampally  to Bowenpally from km 471.300 to  km481.331 of NH-44",521.53,528.21,256.53,49.18796617644239,48.56591128528425,50.5,-685.0,WithinPlan,,,,,,,,1582.0,1339.0,2024.0,685.0,0.6615612648221344,-15.656126482213438,,,,,0,0,0,0,0,Telangana,National Highways Authority of India [NHAI],0
618559,2026-05,6L of existing 4L from Gundlapochampally to Bowenpally from km 471.300 to km 481.331 of NH-44,521.53,528.21,256.53,49.18796617644239,48.56591128528425,50.5,-655.0,WithinPlan,256.53,521.53,528.21,49.18796617644239,50.5,49.5,0.0,1612.0,1369.0,2024.0,655.0,0.6763833992094862,-17.138339920948624,48.56591128528425,0.0,0.0,30.0,1,1,1,0,0,Telangana,National Highways Authority of India [NHAI],1
618560,2026-04,"Improvement of Geometrics of Thondupally to Kothur from Km 22.300 to Km 34.14 ofNH-44",541.58,527.43,72.23,13.336903135270875,13.694708302523559,17.05,-897.0,WithinPlan,,,,,,,,1492.0,1127.0,2024.0,897.0,0.5568181818181818,-38.631818181818176,,,,,0,0,0,0,0,Telangana,National Highways Authority of India [NHAI],0
618560,2026-05,Improvement of Geometrics of Thondupally to Kothur from Km 22.300 to Km 34.14 of NH-44,541.58,527.43,72.23,13.336903135270875,13.694708302523559,17.05,-867.0,WithinPlan,72.23,541.58,527.43,13.336903135270875,17.05,82.95,0.0,1522.0,1157.0,2024.0,867.0,0.5716403162055336,-40.11403162055336,13.694708302523559,0.0,0.0,30.0,1,0,1,0,0,Telangana,National Highways Authority of India [NHAI],1
618561,2026-04,"Improving the Alignment of Thoppur Ghat Section from Km 158.500 to Km 165.100 inDharmapuri - Salem Section of NH-44",904.99,731.09,165.29,18.264290213151526,22.608707546266533,35.62,-1632.0,WithinPlan,,,,,,,,761.0,396.0,2028.0,1632.0,0.1952662721893491,16.093372781065085,,,,,0,0,0,0,0,Tamil Nadu,National Highways Authority of India [NHAI],0
618561,2026-05,Improving the Alignment of Thoppur Ghat Section from Km 158.500 to Km 165.100 in Dharmapuri - Salem Section of NH-44,904.99,731.09,183.57,20.284202035381604,25.109083696945657,41.45,-1602.0,WithinPlan,165.29,904.99,731.09,18.264290213151526,35.62,64.38,5.830000000000005,791.0,426.0,2028.0,1602.0,0.21005917159763313,20.44408284023669,22.608707546266533,18.28,0.0,30.0,1,1,1,0,0,Tamil Nadu,National Highways Authority of India [NHAI],0
618562,2026-04,Dindigul Bypass - Samyanallore from km. 373.275 to km. 426.00,579.0,295.5,1.4,0.24179620034542312,0.47377326565143824,100.0,5205.0,SeverelyOverdue,,,,,,,,7609.0,7214.0,2009.0,-5205.0,3.5908412145345943,-259.08412145345943,,,,,0,0,0,0,0,Tamil Nadu,National Highways Authority of India [NHAI],0
618563,2026-04,4L of Madurai Ring Road Phase 1 [Vadipatti-Thamrapatti] from km 0.00 - km 29.960,900.05,900.05,669.19,74.3503138714516,74.3503138714516,97.8,200.0,SeverelyOverdue,,,,,,,,2678.0,2222.0,2022.0,-200.0,1.09891196834817,-12.091196834817012,,,,,0,0,0,0,0,Tamil Nadu,National Highways Authority of India [NHAI],0
618563,2026-05,4L of Madurai Ring Road Phase 1 [Vadipatti-Thamrapatti] from km 0.00 - km 29.960,900.05,900.05,671.34,74.58918948947282,74.58918948947282,98.55,230.0,SeverelyOverdue,669.19,900.05,900.05,74.3503138714516,97.8,2.200000000000003,0.75,2708.0,2252.0,2022.0,-230.0,1.1137487636003955,-12.824876360039553,74.3503138714516,2.1499999999999773,0.0,30.0,1,1,1,0,0,Tamil Nadu,National Highways Authority of India [NHAI],1
618564,2026-04,"6L with PS of Samakhiyali to Santalpur section from km. 339.700 to Km. 430.100 ofNH-27",1553.76,34.34,28.18,1.8136649160745546,82.06173558532322,57.59,-1173.0,WithinPlan,,,,,,,,1186.0,852.0,2025.0,1173.0,0.42074074074074075,15.515925925925927,,,,,0,0,0,0,0,Gujarat,National Highways Authority of India [NHAI],1
618564,2026-05,6L with PS of Samakhiyali to Santalpur section from km. 339.700 to Km. 430.100 of NH-27,1553.76,34.34,28.26,1.818813716404078,82.2947000582411,61.04,-1143.0,WithinPlan,28.18,1553.76,34.34,1.8136649160745546,57.59,42.41,3.4499999999999957,1216.0,882.0,2025.0,1143.0,0.43555555555555553,17.48444444444445,82.06173558532322,0.08000000000000185,0.0,30.0,1,1,1,0,0,Gujarat,National Highways Authority of India [NHAI],0
618565,2026-04,"Strengthening of existing 4L Ayodhya Bypass Section from design Km. 121 600 toKm. 144020 of NH 28 New NH 27Pkg-3",526.45,281.13,259.66,49.32282268021655,92.36296375342368,81.85,-1082.0,WithinPlan,,,,,,,,1127.0,943.0,2025.0,1082.0,0.465679012345679,35.282098765432096,,,,,0,0,0,0,0,Uttar Pradesh,NHAI,0
618566,2026-04,"4L Green Field Northern  East side Gorakhpur Bypass 26.616 Kms starting from NH-29E Chainage 83.308 and end at NH-28 Chainage 285.100",1973.98,1244.44,955.14,48.38650847526317,76.75259554498408,68.95,-1205.0,WithinPlan,,,,,,,,1155.0,821.0,2026.0,1205.0,0.4052319842053307,28.426801579466932,,,,,0,0,0,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618566,2026-05,4L Green Field Northern East side Gorakhpur Bypass 26.616 Kms starting from NH- 29E Chainage 83.308 and end at NH-28 Chainage 285.100,1973.98,1244.44,1005.8,50.95289719247409,80.82350294108193,71.98,-1175.0,WithinPlan,955.14,1973.98,1244.44,48.38650847526317,68.95,31.049999999999997,3.030000000000001,1185.0,851.0,2026.0,1175.0,0.42003948667324775,29.976051332675226,76.75259554498408,50.65999999999997,0.0,30.0,1,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618567,2026-04,"4/6L of Northern Ayodhya Bypass starting Km. 112.540 and ending Km. 139.928 northof existing NH-27 part-1 and part-2 south of NH-27 from km 0.000 to km 5.000.",2289.34,1834.25,198.35,8.664069120357832,10.81368406705738,26.13,-1754.0,WithinPlan,,,,,,,,608.0,274.0,2028.0,1754.0,0.1351084812623274,12.619151873767258,,,,,0,0,0,0,0,Uttar Pradesh,NHAI,0
618567,2026-05,4/6L of Northern Ayodhya Bypass starting Km. 112.540 and ending Km. 139.928 north of existing NH-27 part-1 and part-2 south of NH-27 from km 0.000 to km 5.000.,2289.34,1834.25,233.67,10.206871849528683,12.739266730271229,30.14,-1724.0,WithinPlan,198.35,2289.34,1834.25,8.664069120357832,26.13,73.87,4.010000000000002,638.0,304.0,2028.0,1724.0,0.14990138067061143,15.149861932938858,10.81368406705738,35.31999999999999,0.0,30.0,1,1,1,0,0,Uttar Pradesh,NHAI,0
618568,2026-04,"4/6L Southern Ayodhya Bypass from Km 5.000 to Km 37.172 starting near Km.112.540 and ending at Km. 153.281 of NH-27",2541.13,1983.05,265.58,10.451255937319223,13.392501449786945,35.14,-1631.0,WithinPlan,,,,,,,,608.0,396.0,2027.0,1631.0,0.19536260483473114,15.603739516526886,,,,,0,0,0,0,0,Uttar Pradesh,NHAI,0
618568,2026-05,4/6L Southern Ayodhya Bypass from Km 5.000 to Km 37.172 starting near Km. 112.540 and ending at Km. 153.281 of NH-27,2541.13,1983.05,297.45,11.705422390826127,14.999621794710169,38.23,-1601.0,WithinPlan,265.58,2541.13,1983.05,10.451255937319223,35.14,64.86,3.0899999999999963,638.0,426.0,2027.0,1601.0,0.2101628021706956,17.213719782930436,13.392501449786945,31.870000000000005,0.0,30.0,1,1,1,0,0,Uttar Pradesh,NHAI,0
618569,2026-04,Balance work - WB-10 Gandak Bridge Km 402.00 to Km 440.00 Devanpur - Kotwa,210.05,358.3,116.29,55.36300880742681,32.45604242255094,64.05,-654.0,WithinPlan,,,,,,,,1612.0,1370.0,2024.0,654.0,0.6768774703557312,-3.6377470355731276,,,,,0,0,0,0,0,Bihar,National Highways Authority of India [NHAI],1
618569,2026-05,Balance work - WB-10 Gandak Bridge Km 402.00 to Km 440.00 Devanpur - Kotwa,210.05,358.3,116.57,55.49631040228517,32.53418922690482,64.05,-624.0,WithinPlan,116.29,210.05,358.3,55.36300880742681,64.05,35.95,0.0,1642.0,1400.0,2024.0,624.0,0.691699604743083,-5.1199604743083,32.45604242255094,0.2799999999999869,0.0,30.0,1,1,1,0,0,Bihar,National Highways Authority of India [NHAI],0
618570,2026-04,"4L Elevated Highway and at grade improvements at Gopalganj Town from Km.384.000 to Km. 386.750 on NH-27",325.57,248.92,225.44,69.24470927911048,90.56725052225615,99.78,-532.0,WithinPlan,,,,,,,,1643.0,1492.0,2024.0,532.0,0.7371541501976284,26.064584980237157,,,,,0,0,0,0,0,Bihar,National Highways Authority of India [NHAI],0
618571,2026-04,"Permanent rectification of 3 nos. of black spots in project Highway NH-27 of U.Pborder - Dewapur - Kotwa section from Km.360.915 to km.440.000 Total Length of79.085 Km of NH-27& Permanent rectification of 5 nos. of black spots of projectHighway NH-27 of Kotwa - Mehsi - Muzaffarpur Section from km.440.000 tokm.520.000 Total length 80.00Km",227.25,321.23,224.1,98.61386138613861,69.76309809170999,80.46,-1173.0,WithinPlan,,,,,,,,1461.0,852.0,2025.0,1173.0,0.42074074074074075,38.38592592592592,,,,,0,0,0,0,0,Bihar,National Highways Authority of India [NHAI],1
618571,2026-05,Permanent rectification of 3 nos. of black spots in project Highway NH-27 of U.P border - Dewapur - Kotwa section from Km.360.915 to km.440.000 Total Length of 79.085 Km of NH-27& Permanent rectification of 5 nos. of black spots of project Highway NH-27 of Kotwa - Mehsi - Muzaffarpur Section from km.440.000 to km.520.000 Total length 80.00Km,227.25,321.23,224.56,98.81628162816281,69.90629766833733,80.95,-1143.0,WithinPlan,224.1,227.25,321.23,98.61386138613861,80.46,19.540000000000006,0.4900000000000091,1491.0,882.0,2025.0,1143.0,0.43555555555555553,37.39444444444445,69.76309809170999,0.46000000000000796,0.0,30.0,1,1,1,0,0,Bihar,National Highways Authority of India [NHAI],0
618572,2026-04,Binnaguri Bypass-Descoped portion of Ghoshpukur-Dhupguri Section of NH-31Dpkg-1,309.99,306.02,0.4,0.1290364205296945,0.13071041108424286,1.07,-1876.0,WithinPlan,,,,,,,,396.0,151.0,2027.0,1876.0,0.07449432659102122,-6.379432659102122,,,,,0,0,0,0,0,West Bengal,National Highways Authority of India [NHAI],0
618572,2026-05,Binnaguri Bypass-Descoped portion of Ghoshpukur-Dhupguri Section of NH-31Dpkg-1,309.99,306.02,1.94,0.6258266395690183,0.6339454937585779,2.11,-1846.0,WithinPlan,0.4,309.99,306.02,0.1290364205296945,1.07,98.93,1.0399999999999998,426.0,181.0,2027.0,1846.0,0.0892945239269857,-6.819452392698571,0.13071041108424286,1.54,0.0,30.0,1,1,1,0,0,West Bengal,National Highways Authority of India [NHAI],0
618574,2026-04,"Balance Works of 4L of NH-31D from Km. 113.200 to Km. 154.854 Package-II AGhoshpukur-Salsalabari Section",1818.46,962.31,426.06,23.429715253566204,44.27471396951086,55.2,-1541.0,WithinPlan,,,,,,,,882.0,486.0,2027.0,1541.0,0.23976319684262457,31.223680315737546,,,,,0,0,0,0,0,West Bengal,National Highways Authority of India [NHAI],0
618574,2026-05,Balance Works of 4L of NH-31D from Km. 113.200 to Km. 154.854 Package-II A Ghoshpukur-Salsalabari Section,1818.46,962.31,457.06,25.13445442847244,47.49612910600535,56.54,-1511.0,WithinPlan,426.06,1818.46,962.31,23.429715253566204,55.2,44.8,1.3399999999999963,912.0,516.0,2027.0,1511.0,0.25456339417858903,31.083660582141096,44.27471396951086,31.0,0.0,30.0,1,1,1,0,0,West Bengal,National Highways Authority of India [NHAI],0
618576,2026-04,"6L Standalone Flyovers at Raha, Demow, Borghat, Kathiatali junctions and ROB atJagiroad on stretches of NH 36 and NH 27",280.75,255.53,211.79,75.43722172751558,82.88263608969592,99.04,-807.0,WithinPlan,,,,,,,,1492.0,1217.0,2024.0,807.0,0.6012845849802372,38.91154150197629,,,,,0,0,0,0,0,Assam,National Highways Authority of India [NHAI],0
618577,2026-04,Dwarka Expressway Pkg-III Delhi/HR Border to Start of RoB Gurugram,2228.26,2298.37,991.43,44.493461265740976,43.136222627340246,100.0,688.0,SeverelyOverdue,,,,,,,,3012.0,2708.0,2020.0,-688.0,1.3405940594059407,-34.059405940594075,,,,,0,0,0,0,0,"Multi-States (Delhi,Haryana)",National Highways Authority of India [NHAI],1
618577,2026-05,Dwarka Expressway Pkg-III Delhi/HR Border to Start of RoB Gurugram,2228.26,2298.37,999.69,44.86415409332842,43.49560775680156,100.0,718.0,SeverelyOverdue,991.43,2228.26,2298.37,44.493461265740976,100.0,0.0,0.0,3042.0,2738.0,2020.0,-718.0,1.3554455445544555,-35.544554455445564,43.136222627340246,8.260000000000105,0.0,30.0,1,1,1,0,0,"Multi-States (Delhi,Haryana)",National Highways Authority of India [NHAI],0
618578,2026-04,"6L Access Controlled Highway from DND Maharani Bagh - Jn. with Jaitpur - PushtaRoad of NH-148NA from km. 0.00 to km. 9.00 in NCR",1467.44,2510.34,1615.84,110.11284958839884,64.36737653066913,98.25,-473.0,WithinPlan,,,,,,,,2100.0,1551.0,2024.0,473.0,0.7663043478260869,21.61956521739131,,,,,0,0,0,0,0,Delhi,National Highways Authority of India [NHAI],1
618579,2026-04,"6L of Anandapuram Pendurthi Anakapalli Section from km. 681.000 to km. 731.780 ofNH-16",2527.0,2957.25,994.53,39.35615354174911,33.63023078873954,100.0,626.0,SeverelyOverdue,,,,,,,,3012.0,2647.0,2021.0,-626.0,1.309747649678377,-30.9747649678377,,,,,0,0,0,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],1
618579,2026-05,6L of Anandapuram Pendurthi Anakapalli Section from km. 681.000 to km. 731.780 of NH-16,2527.0,2957.25,1012.02,40.04827859121488,34.221658635556686,100.0,656.0,SeverelyOverdue,994.53,2527.0,2957.25,39.35615354174911,100.0,0.0,0.0,3042.0,2677.0,2021.0,-656.0,1.3245917862444334,-32.459178624443354,33.63023078873954,17.49000000000001,0.0,30.0,1,1,1,0,0,Andhra Pradesh,National Highways Authority of India [NHAI],1
618580,2026-04,Gohana - Sonipat PKG-2,1275.31,1957.44,734.08,57.56090675992505,37.502043485368645,97.86,78.0,ModeratelyOverdue,,,,,,,,2647.0,2100.0,2022.0,-78.0,1.0385756676557865,-5.9975667655786395,,,,,0,0,0,0,0,Haryana,National Highways Authority of India [NHAI],1
618580,2026-05,Gohana - Sonipat PKG-2,1275.31,1957.44,734.13,57.56482737530483,37.50459784207945,97.86,108.0,SeverelyOverdue,734.08,1275.31,1957.44,57.56090675992505,97.86,2.1400000000000006,0.0,2677.0,2130.0,2022.0,-108.0,1.053412462908012,-7.481246290801195,37.502043485368645,0.049999999999954525,0.0,30.0,1,1,1,0,0,Haryana,National Highways Authority of India [NHAI],1
618581,2026-04,Hosur to Dhamrapuri Pkg-1 [Neraluru - Thorapalli Agraharam],1757.27,1828.66,927.75,52.79496036465654,50.73387070313782,78.7,-746.0,WithinPlan,,,,,,,,1643.0,1278.0,2024.0,746.0,0.6314229249011858,15.557707509881425,,,,,0,0,0,0,0,"Multi-States(Karnataka, TamilNadu)",National Highways Authority of India [NHAI],0
618581,2026-05,Hosur to Dhamrapuri Pkg-1 [Neraluru - Thorapalli Agraharam],1757.27,1828.66,927.75,52.79496036465654,50.73387070313782,78.7,-716.0,WithinPlan,927.75,1757.27,1828.66,52.79496036465654,78.7,21.299999999999997,0.0,1673.0,1308.0,2024.0,716.0,0.6462450592885376,14.075494071146238,50.73387070313782,0.0,0.0,30.0,1,1,1,0,0,"Multi-States(Karnataka, TamilNadu)",National Highways Authority of India [NHAI],1
618582,2026-04,"4L of Galgalia - Bahadurganj section from Km 0.000 to Km 49.000 Package-I ofNH327E",1282.97,1282.97,599.36,46.71660288237449,46.71660288237449,100.0,-473.0,WithinPlan,,,,,,,,1916.0,1551.0,2024.0,473.0,0.7663043478260869,23.36956521739131,,,,,0,0,0,0,0,Bihar,National Highways Authority of India [NHAI],0
618583,2026-04,"4L of Bahadurganj Araria section from Km 49.000 to Km 94.000 Package-II of NH-327E",1358.77,1358.77,713.95,52.5438448008125,52.5438448008125,100.0,-473.0,WithinPlan,,,,,,,,1916.0,1551.0,2024.0,473.0,0.7663043478260869,23.36956521739131,,,,,0,0,0,0,0,Bihar,National Highways Authority of India [NHAI],0
618584,2026-04,"4L of Kishanganj - Bahadurganj section from Km. 0.000 to Km. 23.649 & interchangeat Start Point Length - 1.200 Km of NH-27",962.84,855.56,60.94,6.329192804619667,7.122820141194072,9.21,-1906.0,WithinPlan,,,,,,,,455.0,121.0,2027.0,1906.0,0.05969412925505673,3.2405870744943277,,,,,0,0,0,0,0,"Multi-States(Bihar, WestBengal)",National Highways Authority of India [NHAI],0
618584,2026-05,4L of Kishanganj - Bahadurganj section from Km. 0.000 to Km. 23.649 & interchange at Start Point Length - 1.200 Km of NH-27,962.84,855.56,99.24,10.307008433384569,11.599420262751883,12.42,-1876.0,WithinPlan,60.94,962.84,855.56,6.329192804619667,9.21,90.78999999999999,3.209999999999999,485.0,151.0,2027.0,1876.0,0.07449432659102122,4.970567340897878,7.122820141194072,38.3,0.0,30.0,1,1,1,0,0,"Multi-States(Bihar, WestBengal)",National Highways Authority of India [NHAI],0
618585,2026-04,6L of Gonde Km. 439.038 to Pimpri Sado Km. 459.905 section of NH-848 Old NH-3,856.93,718.84,123.7,14.435251420769493,17.208280006677423,31.5,-1480.0,WithinPlan,,,,,,,,790.0,547.0,2027.0,1480.0,0.26985693142575234,4.514306857424767,,,,,0,0,0,0,0,Maharashtra,National Highways Authority of India [NHAI],0
618585,2026-05,6L of Gonde Km. 439.038 to Pimpri Sado Km. 459.905 section of NH-848 Old NH-3,856.93,718.84,126.14,14.719988797217976,17.547715764286906,36.5,-1450.0,WithinPlan,123.7,856.93,718.84,14.435251420769493,31.5,68.5,5.0,820.0,577.0,2027.0,1450.0,0.28465712876171684,8.034287123828317,17.208280006677423,2.4399999999999977,0.0,30.0,1,1,1,0,0,Maharashtra,National Highways Authority of India [NHAI],0
